Date,Open,High,Low,Close,Adj Close,Volume
2019-09-02,71.445999,72.620003,71.445999,71.669998,71.669998,0
2019-09-09,71.638000,72.180000,70.858002,71.020699,71.020699,0
2019-09-16,70.977997,72.322304,70.712303,71.717499,71.717499,0
2019-09-23,71.068001,71.324997,70.365997,70.639999,70.639999,0
2019-09-30,70.500999,71.542999,70.375298,70.822502,70.822502,0
2019-10-07,70.818001,71.574997,70.759003,71.029999,71.029999,0
2019-10-14,70.917000,71.760002,70.731499,71.422501,71.422501,0
2019-10-21,71.083000,71.346001,70.699501,70.830002,70.830002,0
2019-10-28,70.830002,71.272499,70.512001,70.512100,70.512100,0
2019-11-04,70.512100,71.470001,70.471497,71.361267,71.361267,0
2019-11-11,71.349998,72.360001,71.233002,71.705803,71.705803,0
2019-11-18,71.625000,72.169998,71.572998,71.782600,71.782600,0
2019-11-25,71.782600,71.875504,71.219803,71.723000,71.723000,0
2019-12-02,71.738998,71.959999,71.179100,71.286797,71.286797,0
2019-12-09,71.272903,71.275002,70.471001,70.689003,70.689003,0
2019-12-16,70.679497,71.425003,70.666496,71.024002,71.024002,0
2019-12-23,71.050003,71.561996,71.033997,71.313004,71.313004,0
2019-12-30,71.410004,71.995003,71.025002,71.731003,71.731003,0
2020-01-06,71.720001,72.500000,70.829002,70.953003,70.953003,0
2020-01-13,70.953003,71.162498,70.606499,71.034698,71.034698,0
2020-01-20,71.033699,71.510002,70.720001,71.324997,71.324997,0
2020-01-27,71.320000,71.711998,71.168503,71.496498,71.496498,0
2020-02-03,71.544998,71.699997,71.084999,71.515503,71.515503,0
2020-02-10,71.504997,71.596001,71.064003,71.514801,71.514801,0
2020-02-17,71.517700,72.110001,71.268997,71.886803,71.886803,0
2020-02-24,71.870003,72.815002,71.525597,72.150002,72.150002,0
2020-03-02,72.528999,74.440002,71.952499,73.995300,73.995300,0
2020-03-09,73.995300,75.434998,73.404503,73.903999,73.903999,0
2020-03-16,73.830002,76.584999,73.580002,75.159698,75.159698,0
2020-03-23,75.388496,77.754997,73.989998,74.875504,74.875504,0
2020-03-30,75.464996,77.570000,74.989998,77.139999,77.139999,0
2020-04-06,76.230003,77.379997,75.251999,76.166496,76.166496,0
2020-04-13,76.166496,77.570000,75.921303,76.490997,76.490997,0
2020-04-20,76.559998,77.684998,75.672501,76.301498,76.301498,0
2020-04-27,76.271500,76.785004,74.805000,75.830498,75.830498,0
2020-05-04,75.591003,76.550003,75.260002,75.503502,75.503502,0
2020-05-11,75.525002,76.309998,75.039497,75.822998,75.822998,0
2020-05-18,75.820000,76.209503,75.416000,75.977501,75.977501,0
2020-05-25,75.985001,76.129997,75.381302,75.513199,75.513199,0
2020-06-01,75.513199,75.792503,74.914398,75.564003,75.564003,0
2020-06-08,75.517700,76.389999,75.376900,75.956497,75.956497,0
2020-06-15,75.956902,76.654999,75.745003,76.239799,76.239799,0
2020-06-22,76.257301,76.453499,75.430496,75.627502,75.627502,0
2020-06-29,75.619797,75.750000,74.544502,74.678200,74.678200,0
2020-07-06,74.679298,75.355003,74.430298,75.188004,75.188004,0
2020-07-13,75.194298,75.574997,74.916000,74.927002,74.927002,0
2020-07-20,74.897400,75.150002,74.464600,74.669701,74.669701,0
2020-07-27,74.725601,75.089996,74.513496,74.876900,74.876900,0
2020-08-03,74.917900,75.364998,74.768997,75.017998,75.017998,0
2020-08-10,75.026901,75.246002,74.515999,74.849701,74.849701,0
2020-08-17,74.902802,75.199997,74.570297,74.875298,74.875298,0
2020-08-24,74.921799,74.921799,73.095802,73.125000,73.125000,0
2020-08-31,73.128403,73.885002,72.718498,73.172699,73.172699,0
2020-09-07,73.290298,74.050003,73.012001,73.425499,73.425499,0
2020-09-14,73.478699,73.800003,73.172997,73.602898,73.602898,0
2020-09-21,73.534798,74.222000,73.278000,73.695999,73.695999,0
2020-09-28,73.699402,73.974998,73.027000,73.260902,73.260902,0
2020-10-05,73.322502,73.815002,72.959702,72.959702,72.959702,0
2020-10-12,73.014900,73.620003,72.933998,73.443001,73.443001,0
2020-10-19,73.443802,73.885300,73.283997,73.822899,73.822899,0
2020-10-26,73.834000,74.702003,73.613998,74.264000,74.264000,0
2020-11-02,74.707298,75.000999,73.845802,73.979797,73.979797,0
2020-11-09,73.975800,74.887299,73.643097,74.487701,74.487701,0
2020-11-16,74.589798,74.704803,74.035202,74.162399,74.162399,0
2020-11-23,74.119797,74.406303,73.738899,73.940903,73.940903,0
2020-11-30,73.935303,74.198502,73.398003,73.790298,73.790298,0
2020-12-07,73.790298,74.037300,73.530998,73.737999,73.737999,0
2020-12-14,73.737999,73.900299,73.384697,73.603600,73.603600,0
2020-12-21,73.603600,74.269997,73.450798,73.689003,73.689003,0
2020-12-28,73.689003,73.767303,72.946602,73.092003,73.092003,0
2021-01-04,73.092003,73.739799,72.798500,73.373398,73.373398,0
2021-01-11,73.373398,73.778999,72.939003,73.158997,73.158997,0
2021-01-18,73.158997,73.419998,72.883003,72.954903,72.954903,0
2021-01-25,72.995903,73.222000,72.767502,72.906601,72.906601,0
2021-02-01,72.906601,73.324799,72.777702,72.784798,72.784798,0
2021-02-08,72.784798,73.109001,72.562798,72.590797,72.590797,0
2021-02-15,72.594803,73.153999,72.398300,72.563004,72.563004,0
2021-02-22,72.553001,74.178703,72.267998,73.595901,73.595901,0
2021-03-01,73.595901,74.125000,72.612198,73.133400,73.133400,0
2021-03-08,73.133400,73.415298,72.564796,72.689003,72.689003,0
2021-03-15,72.682999,73.008003,72.295601,72.441803,72.441803,0
2021-03-22,72.404999,73.137001,72.265999,72.612801,72.612801,0
2021-03-29,72.447304,73.652298,72.447304,73.287300,73.287300,0
2021-04-05,73.376099,75.006302,73.197304,74.729202,74.729202,0
2021-04-12,74.729599,75.517998,74.180199,74.532997,74.532997,0
2021-04-19,74.541298,75.724800,74.501999,75.211502,75.211502,0
2021-04-26,74.868202,75.251999,73.825401,74.087997,74.087997,0
2021-05-03,74.094902,74.494003,73.166199,73.253998,73.253998,0
2021-05-10,73.290398,73.845299,73.184998,73.444901,73.444901,0
2021-05-17,73.278999,73.723297,72.752998,73.021896,73.021896,0
2021-05-24,72.909798,73.195000,72.335800,72.682999,72.682999,0
2021-05-31,72.393600,73.434998,72.344498,73.044197,73.044197,0
2021-06-07,72.909798,73.318398,72.741096,73.012299,73.012299,0
2021-06-14,73.231697,74.522301,73.100502,74.253899,74.253899,0
2021-06-21,74.143997,74.544800,73.510803,74.220001,74.220001,0
2021-06-28,74.212997,74.899002,74.062500,74.743797,74.743797,0
2021-07-05,74.481903,74.911003,74.203003,74.487000,74.487000,0
2021-07-12,74.490601,74.869003,74.275398,74.901299,74.901299,0
2021-07-19,74.631897,75.205002,74.307999,74.427002,74.427002,0
2021-07-26,74.448997,74.737999,74.154404,74.251999,74.251999,0
2021-08-02,74.379204,74.599998,74.045097,74.203003,74.203003,0
2021-08-09,74.491501,74.650002,74.002296,74.260101,74.260101,0
2021-08-16,74.216904,74.559799,74.080803,74.345001,74.345001,0
2021-08-23,74.351303,74.351402,73.426300,74.155998,74.155998,0
2021-08-30,73.496696,73.699799,72.904800,73.054298,73.054298,0
2021-09-06,72.994598,73.868401,72.941002,73.538002,73.538002,0
2021-09-13,73.524300,73.870003,73.336998,73.564903,73.564903,0
2021-09-20,73.696198,74.046303,73.549004,73.839996,73.839996,0
2021-09-27,73.812897,74.564400,73.611801,74.254402,74.254402,0
2021-10-04,74.152199,75.181000,74.120499,75.298500,75.298500,0
2021-10-11,75.305901,75.699997,74.761497,74.995003,74.995003,0
2021-10-18,75.005997,75.521004,74.634003,74.999001,74.999001,0
2021-10-25,74.993797,75.322502,74.737999,74.797203,74.797203,0
2021-11-01,74.928398,75.186302,74.050598,74.478104,74.478104,0
2021-11-08,74.191002,74.578499,73.830299,74.347000,74.347000,0
2021-11-15,74.347000,74.619003,74.017998,74.174400,74.174400,0
2021-11-22,74.310699,75.115898,74.191498,74.505798,74.505798,0
2021-11-29,75.052803,75.328400,74.535500,75.464996,75.464996,0
2021-12-06,75.472298,75.973900,75.077003,75.792297,75.792297,0
2021-12-13,75.942299,76.482300,75.360497,76.305000,76.305000,0
2021-12-20,76.052299,76.172897,74.969002,75.067398,75.067398,0
2021-12-27,75.115196,75.224800,74.089996,74.431198,74.431198,0
2022-01-03,74.515900,74.770302,74.152000,74.467300,74.467300,0
2022-01-10,74.230598,74.464798,73.697502,73.972298,73.972298,0
2022-01-17,74.156097,74.834801,74.124702,74.452202,74.452202,0
2022-01-24,74.420303,75.366997,74.316101,74.994301,74.994301,0
2022-01-31,75.046097,75.188797,74.432800,74.643898,74.643898,0
2022-02-07,74.646202,75.539299,74.539001,75.579597,75.579597,0
2022-02-14,75.642899,75.727203,74.481003,75.063004,75.063004,0
2022-02-21,74.686897,75.901001,74.352997,75.068001,75.068001,0
2022-02-28,75.055199,76.524101,74.900002,76.417999,76.417999,0
2022-03-07,76.420700,77.373497,75.898697,76.310303,76.310303,0
2022-03-14,76.759003,76.981499,75.759003,75.981598,75.981598,0
2022-03-21,75.946404,76.841499,75.891998,76.276001,76.276001,0
2022-03-28,76.278503,76.626503,75.561501,75.919098,75.919098,0
2022-04-04,75.994797,76.213203,75.257500,75.913200,75.913200,0
2022-04-11,75.917297,76.595497,75.763496,76.308800,76.308800,0
2022-04-18,76.331398,76.746002,76.074501,76.441704,76.441704,0
2022-04-25,76.463501,77.038002,76.268402,76.588997,76.588997,0
2022-05-02,76.523102,77.069298,75.994003,76.541801,76.541801,0
2022-05-09,76.957497,77.725998,76.927498,77.443802,77.443802,0
2022-05-16,77.486298,78.095001,77.213501,77.421097,77.421097,0
2022-05-23,77.818398,77.969803,77.420799,77.630203,77.630203,0
2022-05-30,77.692001,77.941704,77.386200,77.643898,77.643898,0
2022-06-06,77.694199,78.193802,77.547501,78.148804,78.148804,0
2022-06-13,78.177597,78.406799,77.882004,77.961403,77.961403,0
2022-06-20,77.961403,78.419502,77.859901,78.142403,78.142403,0
2022-06-27,78.252296,79.191002,78.158501,78.962997,78.962997,0
2022-07-04,78.950699,79.548302,78.846497,79.332397,79.332397,0
2022-07-11,79.331398,80.218697,79.141998,79.685204,79.685204,0
2022-07-18,79.720497,80.271004,79.713699,79.876503,79.876503,0
2022-07-25,79.876801,80.144798,79.119499,79.571503,79.571503,0
2022-08-01,79.194801,79.800003,77.774300,79.591003,79.591003,0
2022-08-08,79.410599,79.936996,79.007004,79.613998,79.613998,0
2022-08-15,79.627602,80.112503,79.146004,79.886597,79.886597,0
2022-08-22,79.917900,80.154800,79.502998,79.956299,79.956299,0
2022-08-29,79.959099,80.160797,79.279503,79.716797,79.716797,0
2022-09-05,79.724503,80.141998,79.454002,79.648003,79.648003,0
2022-09-12,79.655800,80.016296,79.023003,79.653198,79.653198,0
2022-09-19,79.689499,81.338097,79.576500,81.219498,81.219498,0
2022-09-26,81.254799,82.112999,80.733002,81.480598,81.480598,0
2022-10-03,81.521301,82.824997,81.265999,82.783600,82.783600,0
2022-10-10,82.832298,83.064301,82.120003,82.192101,82.192101,0
2022-10-17,82.412804,83.386002,82.011803,82.513496,82.513496,0
2022-10-24,82.541298,83.137497,81.924202,82.442497,82.442497,0
2022-10-31,82.239197,83.123001,81.948700,81.974998,81.974998,0
2022-11-07,81.974998,82.371803,80.423798,80.547897,80.547897,0
2022-11-14,80.497002,81.849998,80.373100,81.500198,81.500198,0
2022-11-21,81.519897,81.994797,81.414497,81.597900,81.597900,0
2022-11-28,81.669701,81.921997,80.992996,81.430000,81.430000,0
2022-12-05,81.422501,82.738503,81.193497,82.434601,82.434601,0
2022-12-12,82.413002,83.035896,82.363998,82.681801,82.681801,0
2022-12-19,82.725998,82.988297,82.543503,82.604103,82.604103,0
2022-12-26,82.604103,82.917999,81.716797,82.739502,82.739502,0
2023-01-02,82.749802,83.030998,82.273399,82.270599,82.270599,0
2023-01-09,82.273399,82.529198,81.092499,81.284798,81.284798,0
2023-01-16,81.278000,81.874001,80.972702,80.975998,80.975998,0
2023-01-23,80.975998,81.765999,80.878502,81.514297,81.514297,0
2023-01-30,81.508003,82.491402,81.463997,82.491096,82.491096,0
2023-02-06,82.225998,82.901299,82.233299,82.494698,82.494698,0
2023-02-13,82.513000,83.016502,82.494698,82.814903,82.814903,0
2023-02-20,82.758003,83.005203,82.563004,82.932999,82.932999,0
2023-02-27,82.917999,83.080299,81.703903,81.712502,81.712502,0
2023-03-06,81.712502,82.281303,81.619003,82.018303,82.018303,0
2023-03-13,81.958000,83.012497,81.627296,82.532402,82.532402,0
2023-03-20,82.532997,82.882301,82.047096,82.347198,82.347198,0
2023-03-27,82.338799,82.428299,82.029503,82.100502,82.100502,0
2023-04-03,82.184799,82.485497,81.764999,81.875000,81.875000,0
2023-04-10,81.884804,82.145897,81.471497,81.846001,81.846001,0
2023-04-17,81.844803,82.375504,81.844803,82.140900,82.140900,0
2023-04-24,82.054802,82.154900,81.603996,81.745399,81.745399,0
2023-05-01,81.744797,81.950996,81.616997,81.716103,81.716103,0
2023-05-08,81.729797,82.148499,81.673401,81.787102,81.787102,0
2023-05-10,82.037003,82.087502,81.884003,81.930000,81.930000,0
